Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Category,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total
TXN_0004280,29-01-2023,CUST_00068,Microphone,9,Apple Pay,Peripherals,India,10,15,26,4,No,185,1665,166.5,1498.5,1513.5
TXN_0001344,29-01-2023,CUST_00870,Router,3,PayPal,Networking,Australia,0,20,10,5,Yes,237,711,0,711,731
TXN_0000613,29-01-2023,CUST_00915,Screen Protector,8,PayPal,Accessories,USA,0,20,3,3,No,64,512,0,512,532
TXN_0004931,29-01-2023,CUST_00950,USB Cable,1,Apple Pay,Accessories,UK,0,25,27,5,No,101,101,0,101,126
TXN_0001689,29-01-2023,CUST_00025,USB Cable,5,PayPal,Accessories,Germany,5,20,19,4,Yes,-19,-95,-4.75,-90.25,-70.25
TXN_0001304,29-01-2023,CUST_00435,Smartphone,4,PayPal,Electronics,India,5,20,14,2,No,758,3032,151.6,2880.4,2900.4
TXN_0001478,29-01-2023,CUST_00260,Router,7,Bank Transfer,Networking,Japan,0,20,7,5,No,136,952,0,952,972
TXN_0002645,30-01-2023,CUST_00176,Mouse,5,Credit Card,Peripherals,France,0,20,29,5,No,104,520,0,520,540
TXN_0003644,30-01-2023,CUST_00255,Router,6,Apple Pay,Networking,Canada,0,10,29,5,Yes,196,1176,0,1176,1186
TXN_0003338,30-01-2023,CUST_00380,Charger,5,Credit Card,Accessories,France,0,10,8,3,No,5,25,0,25,35
TXN_0003383,31-01-2023,CUST_00333,Screen Protector,1,Debit Card,Accessories,Canada,0,5,18,5,No,45,45,0,45,50
TXN_0003729,31-01-2023,CUST_00332,Keyboard,5,Apple Pay,Peripherals,Japan,0,15,6,5,No,153,765,0,765,780
TXN_0003624,31-01-2023,CUST_00945,Monitor,9,Credit Card,Peripherals,India,5,20,6,3,Yes,400,3600,180,3420,3440
TXN_0001622,31-01-2023,CUST_00975,Microphone,8,PayPal,Peripherals,Germany,0,10,6,2,Yes,186,1488,0,1488,1498
TXN_0002905,01-02-2023,CUST_00652,Keyboard,6,Debit Card,Peripherals,France,0,5,9,4,No,71,426,0,426,431
TXN_0004136,01-02-2023,CUST_00814,Mouse,8,Credit Card,Peripherals,India,0,20,1,5,No,75,600,0,600,620
TXN_0001195,01-02-2023,CUST_00110,Webcam,2,Debit Card,Peripherals,Germany,0,5,14,5,No,74,148,0,148,153
TXN_0004256,02-02-2023,CUST_00056,Smartphone,4,Credit Card,Electronics,UK,0,20,16,4,No,844,3376,0,3376,3396
TXN_0001690,02-02-2023,CUST_00530,Laptop,9,Bank Transfer,Electronics,India,15,20,5,5,No,1025,9225,1383.75,7841.25,7861.25
TXN_0000315,02-02-2023,CUST_00028,Smartphone,6,Credit Card,Electronics,UK,10,20,3,5,Yes,869,5214,521.4,4692.6,4712.6
TXN_0000120,02-02-2023,CUST_00734,Mouse,6,Apple Pay,Peripherals,India,10,0,15,4,No,104,624,62.4,561.6,561.6
TXN_0003802,02-02-2023,CUST_00728,Tablet,7,Bank Transfer,Electronics,Germany,0,10,17,4,No,535,3745,0,3745,3755
TXN_0000917,03-02-2023,CUST_00653,Router,1,Google Pay,Networking,Australia,0,5,12,3,No,210,210,0,210,215
TXN_0001314,03-02-2023,CUST_00523,Hard Drive,6,Apple Pay,Storage,Australia,0,25,18,2,No,218,1308,0,1308,1333
TXN_0000763,03-02-2023,CUST_00175,Headphones,4,PayPal,Accessories,USA,15,5,27,5,No,249,996,149.4,846.6,851.6
TXN_0000064,04-02-2023,CUST_00032,Microphone,6,Apple Pay,Peripherals,Germany,5,10,27,4,Yes,84,504,25.2,478.8,488.8
TXN_0001872,04-02-2023,CUST_00028,Router,4,Credit Card,Networking,Germany,0,5,8,3,No,147,588,0,588,593
TXN_0003410,04-02-2023,CUST_00297,Hard Drive,4,Credit Card,Storage,France,0,20,10,3,Yes,176,704,0,704,724
TXN_0003158,04-02-2023,CUST_00639,Tablet,2,Credit Card,Electronics,USA,10,15,17,4,Yes,525,1050,105,945,960
TXN_0000518,04-02-2023,CUST_00696,Screen Protector,6,Debit Card,Accessories,France,10,5,21,4,No,49,294,29.4,264.6,269.6
TXN_0003145,04-02-2023,CUST_00397,USB Cable,3,Debit Card,Accessories,Australia,0,20,9,2,No,0,0,0,0,20
TXN_0001980,04-02-2023,CUST_00658,Smartphone,3,Google Pay,Electronics,France,10,10,25,2,No,751,2253,225.3,2027.7,2037.7
TXN_0004997,05-02-2023,CUST_00026,Speaker,4,Credit Card,Accessories,India,5,5,20,4,No,297,1188,59.4,1128.6,1133.6
TXN_0000389,05-02-2023,CUST_00152,Router,1,Apple Pay,Networking,UK,5,0,23,4,No,138,138,6.9,131.1,131.1
TXN_0002235,05-02-2023,CUST_00928,Laptop,1,PayPal,Electronics,USA,0,10,16,4,No,1010,1010,0,1010,1020
TXN_0000153,05-02-2023,CUST_00345,Hard Drive,1,Credit Card,Storage,Canada,5,0,21,5,No,196,196,9.8,186.2,186.2
TXN_0002154,05-02-2023,CUST_00669,Webcam,7,Bank Transfer,Peripherals,India,10,5,21,3,No,97,679,67.9,611.1,616.1
TXN_0001582,06-02-2023,CUST_00185,Keyboard,8,Credit Card,Peripherals,India,0,15,21,5,No,131,1048,0,1048,1063
TXN_0000350,06-02-2023,CUST_00816,Webcam,8,Google Pay,Peripherals,India,0,15,5,5,No,36,288,0,288,303
TXN_0001662,06-02-2023,CUST_00428,Router,5,Google Pay,Networking,USA,0,25,25,5,No,167,835,0,835,860
TXN_0000274,06-02-2023,CUST_00863,USB Cable,4,PayPal,Accessories,Japan,0,5,28,4,No,2,8,0,8,13
TXN_0000547,06-02-2023,CUST_00702,Mouse,7,Google Pay,Peripherals,Canada,10,5,10,5,No,119,833,83.3,749.7,754.7
TXN_0000322,07-02-2023,CUST_00580,Microphone,8,Debit Card,Peripherals,Canada,0,25,6,5,No,119,952,0,952,977
TXN_0004481,07-02-2023,CUST_00397,Smartphone,8,Apple Pay,Electronics,Germany,0,5,17,5,Yes,767,6136,0,6136,6141
TXN_0001576,07-02-2023,CUST_00172,USB Cable,2,Apple Pay,Accessories,France,10,15,15,5,Yes,52,104,10.4,93.6,108.6
TXN_0002705,07-02-2023,CUST_00620,Laptop,4,Apple Pay,Electronics,USA,0,20,23,5,No,1083,4332,0,4332,4352
TXN_0004109,07-02-2023,CUST_00373,Microphone,4,Apple Pay,Peripherals,USA,0,20,14,4,No,183,732,0,732,752
TXN_0001455,08-02-2023,CUST_00520,Screen Protector,6,Credit Card,Accessories,USA,0,20,21,3,No,71,426,0,426,446
TXN_0000896,08-02-2023,CUST_00027,Laptop,2,Debit Card,Electronics,Japan,0,15,19,4,No,1097,2194,0,2194,2209
TXN_0001477,08-02-2023,CUST_00031,Tablet,8,Credit Card,Electronics,Canada,0,20,16,5,Yes,459,3672,0,3672,3692
TXN_0003964,08-02-2023,CUST_00442,Hard Drive,3,Debit Card,Storage,Germany,10,20,27,3,No,90,270,27,243,263
TXN_0001384,08-02-2023,CUST_00054,Charger,7,Google Pay,Accessories,UK,0,15,8,5,No,39,273,0,273,288
TXN_0004399,08-02-2023,CUST_00313,Tablet,9,Bank Transfer,Electronics,Germany,0,15,25,3,No,555,4995,0,4995,5010
TXN_0001703,08-02-2023,CUST_00056,Charger,5,Bank Transfer,Accessories,USA,0,15,19,5,Yes,62,310,0,310,325
TXN_0002147,08-02-2023,CUST_00736,Smartphone,4,Google Pay,Electronics,Australia,0,25,27,5,No,802,3208,0,3208,3233
TXN_0000382,08-02-2023,CUST_00282,Keyboard,8,Bank Transfer,Peripherals,UK,0,20,1,5,No,153,1224,0,1224,1244
TXN_0004521,08-02-2023,CUST_00879,Monitor,1,Debit Card,Peripherals,India,10,10,25,4,No,350,350,35,315,325
TXN_0000637,08-02-2023,CUST_00398,USB Cable,5,Google Pay,Accessories,Australia,15,5,1,4,No,21,105,15.75,89.25,94.25
TXN_0001051,08-02-2023,CUST_00298,Headphones,5,Google Pay,Accessories,USA,5,20,27,3,No,178,890,44.5,845.5,865.5
TXN_0002599,08-02-2023,CUST_00740,Tablet,7,Apple Pay,Electronics,France,5,5,29,4,No,563,3941,197.05,3743.95,3748.95
TXN_0000585,08-02-2023,CUST_00815,Screen Protector,6,Debit Card,Accessories,India,15,15,9,1,No,92,552,82.8,469.2,484.2
TXN_0004991,08-02-2023,CUST_00198,USB Cable,6,Google Pay,Accessories,India,0,5,14,5,No,37,222,0,222,227
TXN_0001998,08-02-2023,CUST_00521,Mouse,6,Bank Transfer,Peripherals,Australia,0,5,3,5,No,66,396,0,396,401
TXN_0001597,09-02-2023,CUST_00954,Router,5,Google Pay,Networking,Germany,0,20,6,5,Yes,237,1185,0,1185,1205
TXN_0004677,09-02-2023,CUST_00524,Laptop,5,Credit Card,Electronics,Canada,15,25,12,5,No,1021,5105,765.75,4339.25,4364.25
TXN_0000948,09-02-2023,CUST_00677,Mouse,6,Apple Pay,Peripherals,France,10,15,12,2,Yes,32,192,19.2,172.8,187.8
TXN_0001587,09-02-2023,CUST_00863,Router,4,Credit Card,Networking,UK,0,25,23,5,No,198,792,0,792,817
TXN_0004076,09-02-2023,CUST_00264,Screen Protector,3,Debit Card,Accessories,Japan,0,5,13,4,No,64,192,0,192,197
TXN_0004740,09-02-2023,CUST_00198,Hard Drive,5,Debit Card,Storage,Australia,0,10,8,5,No,81,405,0,405,415
TXN_0002964,09-02-2023,CUST_00874,Charger,1,Google Pay,Accessories,India,0,10,2,5,No,59,59,0,59,69
TXN_0001596,09-02-2023,CUST_00265,Speaker,4,Debit Card,Accessories,France,5,20,2,5,Yes,161,644,32.2,611.8,631.8
TXN_0001570,09-02-2023,CUST_00881,Tablet,5,Apple Pay,Electronics,Australia,10,25,15,5,No,477,2385,238.5,2146.5,2171.5
TXN_0003241,10-02-2023,CUST_00683,Headphones,1,Credit Card,Accessories,Germany,10,15,24,5,No,148,148,14.8,133.2,148.2
TXN_0000704,10-02-2023,CUST_00288,Screen Protector,1,Debit Card,Accessories,France,0,25,11,4,No,-25,-25,0,-25,0
TXN_0004030,10-02-2023,CUST_00026,Smartphone,9,Apple Pay,Electronics,Australia,0,25,7,4,No,780,7020,0,7020,7045
TXN_0004394,10-02-2023,CUST_00255,Mouse,1,Google Pay,Peripherals,USA,5,15,6,4,No,102,102,5.1,96.9,111.9
TXN_0000096,10-02-2023,CUST_00877,Webcam,9,PayPal,Peripherals,Japan,10,15,14,5,No,135,1215,121.5,1093.5,1108.5
TXN_0003345,10-02-2023,CUST_00539,Hard Drive,4,Credit Card,Storage,France,0,20,25,4,No,120,480,0,480,500
TXN_0003128,10-02-2023,CUST_00258,Keyboard,5,Credit Card,Peripherals,India,0,20,11,5,No,129,645,0,645,665
TXN_0003290,10-02-2023,CUST_00069,Mouse,1,Apple Pay,Peripherals,UK,0,10,17,5,No,94,94,0,94,104
TXN_0001313,10-02-2023,CUST_00411,Monitor,1,Credit Card,Peripherals,India,0,20,21,3,No,382,382,0,382,402
TXN_0000116,10-02-2023,CUST_00422,Microphone,9,PayPal,Peripherals,USA,0,20,4,5,No,60,540,0,540,560
TXN_0003029,10-02-2023,CUST_00938,Keyboard,4,Credit Card,Peripherals,Germany,0,5,15,5,No,78,312,0,312,317
TXN_0001311,11-02-2023,CUST_00666,Speaker,3,Google Pay,Accessories,USA,10,10,18,5,No,281,843,84.3,758.7,768.7
TXN_0000588,11-02-2023,CUST_00532,Hard Drive,4,Debit Card,Storage,India,0,5,14,4,No,87,348,0,348,353
TXN_0001032,11-02-2023,CUST_00490,Hard Drive,8,Debit Card,Storage,Canada,0,15,16,4,No,74,592,0,592,607
TXN_0001382,11-02-2023,CUST_00538,Monitor,5,Google Pay,Peripherals,Canada,0,0,1,5,No,497,2485,0,2485,2485
TXN_0002337,11-02-2023,CUST_00283,Hard Drive,6,Apple Pay,Storage,Canada,0,5,13,5,No,169,1014,0,1014,1019
TXN_0004392,12-02-2023,CUST_00722,Laptop,8,PayPal,Electronics,Japan,10,10,20,2,No,998,7984,798.4,7185.6,7195.6
TXN_0002873,12-02-2023,CUST_00523,Router,1,Apple Pay,Networking,USA,0,10,7,5,No,233,233,0,233,243
TXN_0002518,12-02-2023,CUST_00081,USB Cable,9,Apple Pay,Accessories,France,0,5,2,5,No,84,756,0,756,761
TXN_0002389,12-02-2023,CUST_00506,Charger,4,Debit Card,Accessories,Germany,15,20,14,5,No,5,20,3,17,37
TXN_0000815,12-02-2023,CUST_00241,Speaker,2,PayPal,Accessories,Australia,10,25,17,5,No,170,340,34,306,331
TXN_0004197,12-02-2023,CUST_00536,Microphone,2,PayPal,Peripherals,UK,0,0,7,5,No,195,390,0,390,390
TXN_0004912,12-02-2023,CUST_00788,Hard Drive,3,Credit Card,Storage,France,10,0,7,5,No,209,627,62.7,564.3,564.3
TXN_0002104,12-02-2023,CUST_00007,Laptop,6,PayPal,Electronics,USA,0,20,21,4,No,950,5700,0,5700,5720
TXN_0000509,12-02-2023,CUST_00438,Hard Drive,4,Debit Card,Storage,Japan,10,0,18,5,No,212,848,84.8,763.2,763.2
TXN_0002927,13-02-2023,CUST_00106,Laptop,3,Credit Card,Electronics,Germany,15,10,12,5,No,996,2988,448.2,2539.8,2549.8
TXN_0003971,13-02-2023,CUST_00102,Keyboard,9,Credit Card,Peripherals,Canada,0,25,9,5,No,105,945,0,945,970
TXN_0003762,13-02-2023,CUST_00168,USB Cable,1,Bank Transfer,Accessories,Australia,0,20,22,5,No,-36,-36,0,-36,-16
TXN_0001396,13-02-2023,CUST_00720,Headphones,3,Google Pay,Accessories,India,0,15,8,3,No,210,630,0,630,645
TXN_0002631,13-02-2023,CUST_00013,Hard Drive,3,Bank Transfer,Storage,Germany,5,25,29,5,No,143,429,21.45,407.55,432.55
TXN_0004715,13-02-2023,CUST_00232,Webcam,8,Credit Card,Peripherals,USA,0,15,29,1,Yes,160,1280,0,1280,1295
TXN_0003823,14-02-2023,CUST_00547,Speaker,6,PayPal,Accessories,France,0,10,29,4,Yes,283,1698,0,1698,1708
TXN_0004940,14-02-2023,CUST_00596,Screen Protector,6,Bank Transfer,Accessories,Canada,0,15,4,5,No,-6,-36,0,-36,-21
TXN_0003583,14-02-2023,CUST_00611,Headphones,2,Debit Card,Accessories,France,20,10,26,5,No,188,376,75.2,300.8,310.8
TXN_0004544,14-02-2023,CUST_00682,Monitor,5,PayPal,Peripherals,USA,0,0,28,5,No,364,1820,0,1820,1820
TXN_0000845,15-02-2023,CUST_00879,Smartphone,5,Google Pay,Electronics,Australia,0,20,17,2,No,839,4195,0,4195,4215
TXN_0001640,15-02-2023,CUST_00451,Keyboard,1,PayPal,Peripherals,India,5,20,8,5,No,130,130,6.5,123.5,143.5
TXN_0000346,15-02-2023,CUST_00796,Speaker,6,Apple Pay,Accessories,USA,5,0,15,2,No,202,1212,60.6,1151.4,1151.4
TXN_0004371,15-02-2023,CUST_00157,Hard Drive,8,Google Pay,Storage,Canada,10,5,4,4,No,78,624,62.4,561.6,566.6
TXN_0001791,15-02-2023,CUST_00168,Screen Protector,1,Bank Transfer,Accessories,Japan,15,0,5,5,No,76,76,11.4,64.6,64.6
TXN_0003047,16-02-2023,CUST_00289,Webcam,7,Debit Card,Peripherals,Canada,5,5,5,3,Yes,149,1043,52.15,990.85,995.85
TXN_0004125,16-02-2023,CUST_00840,Monitor,2,Google Pay,Peripherals,Germany,10,10,1,4,No,444,888,88.8,799.2,809.2
TXN_0001089,16-02-2023,CUST_00060,Microphone,7,Bank Transfer,Peripherals,France,5,5,29,5,No,59,413,20.65,392.35,397.35
TXN_0000676,16-02-2023,CUST_00976,Keyboard,5,Apple Pay,Peripherals,Canada,10,20,20,4,Yes,178,890,89,801,821
TXN_0000468,16-02-2023,CUST_00345,Headphones,6,PayPal,Accessories,UK,0,20,19,5,No,237,1422,0,1422,1442
TXN_0001538,16-02-2023,CUST_00759,Webcam,7,Credit Card,Peripherals,Australia,10,20,15,5,No,73,511,51.1,459.9,479.9
TXN_0000425,16-02-2023,CUST_00852,Headphones,5,Apple Pay,Accessories,France,10,15,1,5,No,159,795,79.5,715.5,730.5
TXN_0001421,16-02-2023,CUST_00278,Laptop,6,Google Pay,Electronics,France,5,10,12,3,No,1005,6030,301.5,5728.5,5738.5
TXN_0004405,16-02-2023,CUST_00865,Hard Drive,8,PayPal,Storage,Australia,5,20,28,4,Yes,88,704,35.2,668.8,688.8
TXN_0000851,16-02-2023,CUST_00012,Speaker,1,Bank Transfer,Accessories,Japan,20,15,29,3,No,250,250,50,200,215
TXN_0002757,16-02-2023,CUST_00830,Keyboard,3,Bank Transfer,Peripherals,Canada,10,15,12,5,No,128,384,38.4,345.6,360.6
TXN_0004699,17-02-2023,CUST_00554,Headphones,2,Apple Pay,Accessories,USA,0,15,12,5,Yes,216,432,0,432,447
TXN_0004861,17-02-2023,CUST_00880,Keyboard,5,Bank Transfer,Peripherals,Germany,0,25,12,4,Yes,86,430,0,430,455
TXN_0000858,17-02-2023,CUST_00465,Screen Protector,4,Credit Card,Accessories,USA,0,0,13,5,No,60,240,0,240,240
TXN_0003510,17-02-2023,CUST_00866,Webcam,5,Debit Card,Peripherals,Australia,0,5,21,4,No,73,365,0,365,370
TXN_0000121,17-02-2023,CUST_00451,Speaker,6,Google Pay,Accessories,Canada,10,10,20,2,No,162,972,97.2,874.8,884.8
TXN_0002178,18-02-2023,CUST_00885,Headphones,1,Debit Card,Accessories,France,0,20,26,5,Yes,194,194,0,194,214
TXN_0001177,18-02-2023,CUST_00773,Tablet,5,PayPal,Electronics,Germany,0,10,9,4,No,458,2290,0,2290,2300
TXN_0000339,18-02-2023,CUST_00083,Microphone,7,PayPal,Peripherals,Germany,10,15,23,4,No,144,1008,100.8,907.2,922.2
TXN_0002783,18-02-2023,CUST_00538,Microphone,8,Credit Card,Peripherals,India,5,10,7,4,No,59,472,23.6,448.4,458.4
TXN_0003321,18-02-2023,CUST_00561,Laptop,2,Credit Card,Electronics,UK,0,25,13,5,Yes,956,1912,0,1912,1937
TXN_0003873,18-02-2023,CUST_00369,Tablet,2,Debit Card,Electronics,France,0,25,4,4,No,494,988,0,988,1013
TXN_0004993,18-02-2023,CUST_00226,Keyboard,6,Credit Card,Peripherals,France,5,5,16,4,Yes,166,996,49.8,946.2,951.2
TXN_0004664,18-02-2023,CUST_00133,Tablet,3,Credit Card,Electronics,Canada,0,20,10,3,Yes,551,1653,0,1653,1673
TXN_0003757,18-02-2023,CUST_00955,Microphone,8,Google Pay,Peripherals,Germany,0,25,21,4,No,161,1288,0,1288,1313
TXN_0003221,18-02-2023,CUST_00615,Speaker,7,PayPal,Accessories,Germany,10,15,18,4,No,215,1505,150.5,1354.5,1369.5
TXN_0004973,19-02-2023,CUST_00984,Keyboard,9,Debit Card,Peripherals,France,0,10,7,5,No,143,1287,0,1287,1297
TXN_0003922,19-02-2023,CUST_00792,Monitor,3,Bank Transfer,Peripherals,UK,0,10,12,4,No,402,1206,0,1206,1216
TXN_0002771,19-02-2023,CUST_00912,Webcam,5,Apple Pay,Peripherals,UK,0,5,15,5,No,102,510,0,510,515
TXN_0002182,19-02-2023,CUST_00484,Monitor,3,Apple Pay,Peripherals,Germany,0,5,9,3,No,475,1425,0,1425,1430
TXN_0004258,19-02-2023,CUST_00112,Smartphone,5,Debit Card,Electronics,Australia,10,10,3,4,No,805,4025,402.5,3622.5,3632.5
TXN_0001125,20-02-2023,CUST_00036,USB Cable,8,PayPal,Accessories,India,15,10,25,4,No,103,824,123.6,700.4,710.4
TXN_0000401,20-02-2023,CUST_00556,Laptop,7,Google Pay,Electronics,France,5,15,29,5,No,1057,7399,369.95,7029.05,7044.05
TXN_0000757,20-02-2023,CUST_00233,Charger,4,Google Pay,Accessories,India,0,10,3,4,No,90,360,0,360,370
TXN_0000832,20-02-2023,CUST_00333,Screen Protector,4,Bank Transfer,Accessories,France,10,10,9,4,No,110,440,44,396,406
TXN_0001236,20-02-2023,CUST_00532,Mouse,6,Google Pay,Peripherals,Australia,10,10,28,4,No,65,390,39,351,361
TXN_0002118,20-02-2023,CUST_00439,Microphone,2,Debit Card,Peripherals,France,0,0,23,4,No,103,206,0,206,206
TXN_0004504,21-02-2023,CUST_00616,Microphone,4,PayPal,Peripherals,Australia,0,20,16,5,Yes,75,300,0,300,320
TXN_0000811,22-02-2023,CUST_00978,Router,1,Apple Pay,Networking,France,10,0,19,2,No,201,201,20.1,180.9,180.9
TXN_0000418,22-02-2023,CUST_00601,USB Cable,2,Credit Card,Accessories,USA,0,20,1,5,No,50,100,0,100,120
TXN_0000222,22-02-2023,CUST_00661,Laptop,9,Apple Pay,Electronics,Japan,0,15,8,5,No,1051,9459,0,9459,9474
TXN_0000091,22-02-2023,CUST_00345,Keyboard,5,Debit Card,Peripherals,USA,20,10,25,4,No,198,990,198,792,802
TXN_0001276,22-02-2023,CUST_00188,Tablet,3,Bank Transfer,Electronics,UK,0,0,29,2,No,546,1638,0,1638,1638
TXN_0003763,22-02-2023,CUST_00688,Headphones,3,Debit Card,Accessories,Japan,5,20,9,5,No,155,465,23.25,441.75,461.75
TXN_0003620,22-02-2023,CUST_00027,Screen Protector,1,Credit Card,Accessories,Japan,0,10,2,4,No,-22,-22,0,-22,-12
TXN_0002039,22-02-2023,CUST_00183,USB Cable,4,Bank Transfer,Accessories,UK,0,15,2,1,Yes,6,24,0,24,39
TXN_0003641,22-02-2023,CUST_00713,Tablet,6,Credit Card,Electronics,UK,0,5,8,5,No,584,3504,0,3504,3509
TXN_0001232,23-02-2023,CUST_00054,USB Cable,1,PayPal,Accessories,UK,10,5,8,5,No,96,96,9.6,86.4,91.4
TXN_0004378,23-02-2023,CUST_00945,Monitor,5,Credit Card,Peripherals,Germany,20,20,7,4,No,387,1935,387,1548,1568
TXN_0000414,23-02-2023,CUST_00183,Monitor,2,Bank Transfer,Peripherals,Japan,0,10,7,5,Yes,416,832,0,832,842
TXN_0000284,23-02-2023,CUST_00568,Headphones,2,Credit Card,Accessories,USA,0,5,16,4,No,215,430,0,430,435
TXN_0003759,23-02-2023,CUST_00259,USB Cable,6,Debit Card,Accessories,France,15,25,6,5,No,14,84,12.6,71.4,96.4
TXN_0001537,23-02-2023,CUST_00844,Router,2,Google Pay,Networking,France,0,20,19,4,No,181,362,0,362,382
TXN_0004735,23-02-2023,CUST_00833,USB Cable,4,Credit Card,Accessories,Australia,10,5,2,5,Yes,18,72,7.2,64.8,69.8
TXN_0000775,23-02-2023,CUST_00368,Microphone,1,Credit Card,Peripherals,India,5,20,16,5,No,113,113,5.65,107.35,127.35
TXN_0002719,24-02-2023,CUST_00154,Headphones,1,Bank Transfer,Accessories,France,0,5,18,4,No,172,172,0,172,177
TXN_0001355,24-02-2023,CUST_00889,Keyboard,9,Apple Pay,Peripherals,France,5,10,3,4,No,98,882,44.1,837.9,847.9
TXN_0002281,24-02-2023,CUST_00128,Laptop,1,Debit Card,Electronics,India,0,5,3,5,Yes,1004,1004,0,1004,1009
TXN_0001223,24-02-2023,CUST_00940,Monitor,3,Debit Card,Peripherals,Australia,0,10,26,3,No,356,1068,0,1068,1078
TXN_0001217,24-02-2023,CUST_00731,Screen Protector,5,Bank Transfer,Accessories,Canada,10,25,11,3,No,112,560,56,504,529
TXN_0003803,24-02-2023,CUST_00581,Smartphone,7,Google Pay,Electronics,UK,5,15,11,5,Yes,801,5607,280.35,5326.65,5341.65
TXN_0000855,25-02-2023,CUST_00017,Headphones,2,Apple Pay,Accessories,Germany,0,25,6,5,No,246,492,0,492,517
TXN_0002403,25-02-2023,CUST_00431,Mouse,3,Bank Transfer,Peripherals,UK,0,10,20,5,No,67,201,0,201,211
TXN_0004983,25-02-2023,CUST_00259,Hard Drive,9,Bank Transfer,Storage,USA,20,20,26,5,No,140,1260,252,1008,1028
TXN_0000870,25-02-2023,CUST_00175,Laptop,2,Apple Pay,Electronics,USA,15,25,16,4,No,1081,2162,324.3,1837.7,1862.7
TXN_0004796,25-02-2023,CUST_00341,Keyboard,8,Bank Transfer,Peripherals,France,0,0,2,5,Yes,72,576,0,576,576
TXN_0003541,26-02-2023,CUST_00575,Router,7,Credit Card,Networking,Japan,10,25,19,1,Yes,162,1134,113.4,1020.6,1045.6
TXN_0002707,26-02-2023,CUST_00205,Tablet,7,PayPal,Electronics,Canada,15,5,2,4,No,569,3983,597.45,3385.55,3390.55
TXN_0002888,26-02-2023,CUST_00154,Smartphone,1,Credit Card,Electronics,Australia,0,20,11,4,No,846,846,0,846,866
TXN_0004649,26-02-2023,CUST_00131,Hard Drive,1,Apple Pay,Storage,India,0,15,25,3,No,90,90,0,90,105
TXN_0000644,27-02-2023,CUST_00187,Webcam,9,Apple Pay,Peripherals,Japan,5,25,16,5,No,160,1440,72,1368,1393
TXN_0002922,27-02-2023,CUST_00871,Mouse,2,Debit Card,Peripherals,USA,5,20,8,5,No,51,102,5.1,96.9,116.9
TXN_0002256,27-02-2023,CUST_00765,Smartphone,9,Debit Card,Electronics,France,0,5,24,5,No,781,7029,0,7029,7034
TXN_0004023,27-02-2023,CUST_00218,Tablet,3,Credit Card,Electronics,Australia,15,25,4,1,No,480,1440,216,1224,1249
TXN_0000443,27-02-2023,CUST_00984,Router,5,Credit Card,Networking,UK,5,25,27,5,No,177,885,44.25,840.75,865.75
TXN_0000660,27-02-2023,CUST_00792,Smartphone,1,Google Pay,Electronics,UK,20,10,29,5,No,827,827,165.4,661.6,671.6
TXN_0000436,27-02-2023,CUST_00250,Microphone,1,Credit Card,Peripherals,UK,10,25,20,4,No,172,172,17.2,154.8,179.8
TXN_0001285,28-02-2023,CUST_00043,USB Cable,7,Credit Card,Accessories,India,5,20,7,5,Yes,39,273,13.65,259.35,279.35
TXN_0003825,28-02-2023,CUST_00888,Speaker,2,Credit Card,Accessories,USA,0,0,4,4,Yes,226,452,0,452,452
TXN_0000034,28-02-2023,CUST_00065,Headphones,6,Credit Card,Accessories,India,10,15,23,5,No,103,618,61.8,556.2,571.2
TXN_0001869,28-02-2023,CUST_00629,USB Cable,4,Apple Pay,Accessories,USA,5,5,20,5,No,72,288,14.4,273.6,278.6
TXN_0003417,28-02-2023,CUST_00358,Tablet,4,Credit Card,Electronics,Australia,0,25,2,5,No,530,2120,0,2120,2145
TXN_0001983,28-02-2023,CUST_00605,Tablet,6,PayPal,Electronics,Germany,0,20,17,4,No,515,3090,0,3090,3110
TXN_0004739,28-02-2023,CUST_00379,Keyboard,8,Debit Card,Peripherals,India,0,0,12,4,No,162,1296,0,1296,1296
TXN_0003648,28-02-2023,CUST_00389,Tablet,8,Google Pay,Electronics,Australia,5,5,24,4,No,592,4736,236.8,4499.2,4504.2
TXN_0004678,28-02-2023,CUST_00333,Keyboard,7,Apple Pay,Peripherals,Australia,5,15,17,5,No,79,553,27.65,525.35,540.35
TXN_0004911,28-02-2023,CUST_00605,Smartphone,7,Credit Card,Electronics,UK,0,20,10,3,No,808,5656,0,5656,5676
TXN_0004342,28-02-2023,CUST_00389,Headphones,8,Credit Card,Accessories,USA,0,0,20,4,No,176,1408,0,1408,1408
TXN_0004255,28-02-2023,CUST_00188,Tablet,9,Google Pay,Electronics,UK,5,25,22,5,Yes,515,4635,231.75,4403.25,4428.25
TXN_0004989,01-03-2023,CUST_00769,Screen Protector,1,Debit Card,Accessories,France,20,15,22,5,No,37,37,7.4,29.6,44.6
TXN_0002727,01-03-2023,CUST_00131,Charger,4,PayPal,Accessories,UK,5,10,4,4,No,84,336,16.8,319.2,329.2
TXN_0002392,01-03-2023,CUST_00494,USB Cable,2,Apple Pay,Accessories,Germany,0,20,4,4,Yes,-20,-40,0,-40,-20
